company_id,employee_count,follower_count
84886,848,4077
3064910,9,103
2673722,66,10781
7720,5523,55567
164664,26698,294748
415552,1140,5852
3647879,147,14123
2640689,10,2333
117983,698,34290
143988,121,170492
18672095,33,5266
15185,662,17077
16690,2125,226908
31462367,159,13964
14492394,715,53997
98051823,2,38
18379072,1,655
104365,103,2469
57437,133,13981
1072429,177,50970
163228,5528,24760
24777194,169,42660
28573097,33,954
2319,70663,1246007
81261188,48,183
1359336,26,44165
1128277,216,8316
425698,205,36850
35059,303,15452
308135,77,28762
6994834,7162,22885
14530717,37,1742
74714346,17,5683
33283,1050,13193
10117934,39,496
13744932,50,27997
318785,13413,266357
31469147,119,4375
1211271,29,28439
3242773,149,28386
10692137,81,4098
1248476,192,1019
86321483,1,15
2561313,514,62803
76602,185,3452
1388551,115,545
6464060,97,66290
3077586,158,62536
16675134,251,20885
89530582,3,98
51629084,13,7085
8463119,1540,721
271422,117,6076
462732,319,6891
82988148,5,89
861806,1776,6098
28977553,252,8727
1357922,223,1997
89866895,3,187
78976810,3,43
18306,7538,61627
48257,865,21813
13423341,262,272607
611628,297,17290
7946947,15,71
1292340,170,5869
19241,220,26064
3032973,13,6659
7585,773,26175
259589,479,304525
10155606,477,45920
47024,27,81743
15731689,29,57
3776,9061,406774
47905,5200,57457
2206,10079,304172
60389564,0,0
2146167,60,21785
13816,1207,599347
538029,86,4216
15221729,2741,16316
73398,134,3041
856887,237,14218
4810482,122,5845
10593599,83,9351
17925137,64,6260
13305769,27,9285
18452939,181,5392
13769,3748,51203
65867647,4,153
30754506,18480,341670
98562218,0,8
40317,86,2873
33053489,25,199
1503525,87,86517
2730,30706,181079
3735187,1885,56111
11843767,37,29051
230641,54,11784
74458480,42,479
3037695,1283,20204
71346220,484,6743
76849729,8,246
5001,9276,1071144
15231,1467,84959
127315,33,37003
380818,131,645
24999390,4,4728
126591,233,880
586336,347,48248
2261627,1199,90204
2465,2555,197980
89350959,0,0
5499736,24,54
27115799,14,82
1447496,74,437
24408,905,14917
49648345,69,12380
1842856,669,8325
68894323,3,478
167624,1041,241109
9496791,251,3806
71484117,3,1183
4890,8248,37609
13365439,131,13993
33293378,254,3926
5013850,523,158755
1383862,89,7350
10064814,95,50427
13328290,89,11700
1118764,582,9881
81006324,17,19
66893616,36,3319
15669,1509,31680
2261227,233,47308
107185,295,24023
14832,1066,15473
19731,694,47601
89737812,1,713
1550444,27,1373
94213938,1,11
18915,3013,50846
1297696,2478,31460
26676,13472,61949
782549,3046,37320
3294602,137,16205
2355182,666,11613
18804764,39,2524
31815,1026,11130
10515345,1168,25634
6376689,56,13136
115455,22,823
2236492,61,13886
2415664,4785,69165
1015589,1013,104717
144105,336,8239
416796,74,903
19022914,17,568
773342,46,22597
34081,538,14545
64666,333,2803
7586408,112,5370
5229910,9,11302
112948,139,458088
16206960,191,10847
2866215,26098,261531
85624099,7,2976
1799,63914,2528043
95062508,7,8
79162939,42,925
484002,45,3222
64251,2214,254034
81943361,13,1138
307886,1696,325124
784197,714,13653
1051620,63,12430
86302925,22,12478
10285,5507,33943
82811059,7,375
11701,655,30823
3489028,61,21655
27625,1543,22191
14938,415,12948
56670,1820,17450
164821,4329,34122
165755,13769,464969
77738,58,2026
9750,1069,45316
10130073,499,18328
2716125,232,3463
26741,1086,7109
1753550,62,36979
74918200,7,1479
10837921,435,31720
77766802,15,159
64752630,8,478
18757480,11,1440
12991466,58,15314
35496599,22,7915
311835,34,16779
77623313,9,890
18036034,11,3016
13998142,28,540
662171,71,3711
7970989,23,9627
354575,290,6892
10366520,3392,51464
64928221,55,7279
30967,18944,145571
3286848,268,12531
3195033,474,2230
1061851,25,4087
52500806,7,2
36519,42,50960
2283870,64,28642
1068662,46,270
15205156,52,91235
51832,626,5077
2682058,582,13296
42852066,24,5074
3499302,10,120
64259963,9799,120959
6592,9032,102081
14840050,22904,115697
1729578,1791,16777
163079,9991,106357
3600,15735,1081051
30579326,3607,10224
31896,823,4965
1185,101061,5544287
162828,17318,1263586
1049467,261,33908
28612966,1150,9806
2376705,173,3838
3304,22857,963733
15317,3936,116643
1879,14562,739647
3033,19034,420582
26288,117,2876
14571,5318,60340
89694590,6,53
19066,4291,27571
1630,12911,117720
27025776,49,671
7960,1464,21015
225343,2912,35999
31710,1015,7889
11152,11237,141950
7488,10305,91688
33472158,483,2754
5749,46626,237508
28893,18118,405181
140539,33,2831
3671,16059,204777
19010,1180,47410
10046361,12,131
998131,839,7292
7357,8736,75685
10799461,1134,20587
16907,14669,81580
66278935,6015,88081
325032,7634,207290
10561079,43,1442
18498389,180,1538
5581198,339,1931
791742,1157,18281
1293049,267,8491
2229850,184,3393
30507,1399,14541
1287697,29,11253
1497,29111,1216472
1766026,7029,60101
71384354,1,18
69425575,21,123
4721,13281,313405
91025,242,1576
51664810,330,22913
53246566,72,6883
75056372,94,41915
1891806,69,7294
1536386,484,36300
1670700,185,10451
4075,34339,312509
2824374,5142,133608
2746223,97,208975
94733,164,3473
4297,7886,27658
16005518,6,53
4298,14140,299302
4804,32504,810933
16022223,58,702
2432099,37,473
32685,346,11097
1793031,15,498
16726,4447,74494
39472,1074,5446
38204,15467,67698
13542,4155,101354
69979397,6,1319
8948083,399,2296
33515668,143,1588
54353698,20,31818
108889,530,7739
157313,9934,306374
17120,7314,106665
113568,108,5946
2137,34115,738866
133074,258,31735
64533,2690,33923
96639244,1,5
24187,848,43958
18341039,196,6665
7972561,165,7243
4293,2487,130321
18506580,352,21756
165725,5140,119296
74710480,161,28475
689849,37,40859
8239496,8010,153006
31439,135,21713
1951980,177,1344
2429989,772,12474
35822,872,15726
46119,349,32209
214960,2305,33712
34768945,22,1682
3163788,12,293
29355,1303,18887
2660,1246,23507
24239,2376,44836
22283894,475,2105
91143191,3,88
157345,2841,18950
101899,66,6459
15440968,145,805
11169,8103,167845
2604972,11,113
94707,420,40111
1909256,16,269
165364,41,11000
147699,278,9750
676041,959,6741
78885,1410,29856
2666,2798,49503
9654,8311,270120
166944,2162,29590
3731451,42,16069
90576696,1,27
6983,4917,63933
8817,2698,79247
2279,45910,681752
629227,13627,64320
28130220,13867,802664
2832056,221,5578
6593,18950,603957
1474852,31,59787
2787,1653,37682
6233,7842,56542
7602352,11,219
439853,1723,100111
61341,44,5493
2859,10883,139490
28132450,266,926
98488356,3,128
42301191,126,1354
16075064,26,219
25081,349,13749
71145765,25,11322
1392051,149,71069
212201,987,103780
2470025,50,52317
3325979,202,23426
1180679,19,1055
1045296,455,4470
941454,380,4579
65101,588,3941
81958,4383,41155
165791,2152,12652
104396,2063,14241
14287,2831,61769
76236580,7,7367
162255,14100,144323
165998,4507,58850
74971597,12,514
18759444,3,22427
80430513,39,228
11777418,2384,21011
2878362,443,9239
1518461,21,10012
27573,6709,52235
1745669,290,14937
2539,12510,242428
94020798,0,0
1041095,6740,88815
28734,1775,27115
11115,7574,161725
628150,4,1049
55303,14,21609
20875,3828,47282
164987,5373,161360
8807,6100,54858
3102,43343,857413
3299457,868,5210
963453,55,38583
64257878,6,365
969396,448,51534
27872,793,5719
285809,45,1528
78855035,8,501
55394,836,7894
2819944,200,2617
96691,1018,34929
20344,3456,74748
8882,1535,128315
3863,19320,184963
738188,213,5968
2343421,1595,12523
3807153,702,43825
79955198,4,1678
8086,4470,88904
7932726,6137,22232
10801746,265,2821
18496094,58,35307
487174,6065,29299
13309,1567,23105
389481,13408,255980
13288,1097,24072
157324,4541,151381
1123,209359,2631511
3271453,32,841
74589904,16,4977
38264,1493,31163
688249,75,22560
962052,428,4206
13386,9458,223012
1586,829111,31887198
1344,127293,2548622
12934,8858,63363
2382910,130559,8816583
1524656,237,1411
81194885,6,7
497248,24,12575
10346400,20,30606
91098676,3,95
28498,9490,36359
444905,44,7113
2174958,535,32148
27172,2754,15191
13856,13863,281216
64532924,10,240
98210,6158,58227
4446,4213,157446
43278,3893,21753
163789,5608,260948
5110,7812,236789
59132912,7,18
26562280,13,181
19231638,387,10577
231383,1008,16303
10525955,239,13575
3765,16938,486565
73681,477,3160
72559323,7,11210
11286858,214,9890
2686249,252,30078
55873224,6,851
164420,6853,732087
850621,377,7492
11901,2426,70055
1482,30566,1324547
6449530,38,1153
36569,2006,14075
766544,118,7446
24062,1056,11473
2820867,42,1346
74887092,2,4
78392228,1162,58214
6627808,23,725
1146188,5,5705
57995232,6,170
64722,100,16093
41266,885,94829
74539,244,7093
233054,174,9284
81519453,29,512
7947803,490,50206
69904568,20,249
913591,80,2355
637038,183,1452
92917818,1303,133789
18941384,127,14972
4031973,50,473
13153,3946,329731
65589102,19,3742
37248677,14,637
2144509,20,504
90681631,8,390
81878,3890,51431
60463,700,3741
213862,158,9332
2171249,85,1285
51614199,128,1338
87110560,2,797
748875,147,7541
868313,153,4237
74772057,15,18931
14477218,1,1802
2999886,16,16350
15228,2154,573512
20503060,2,2303
563417,282,1500
77159,68,79937
33218,194,36155
5171302,17,1652
11029079,17,6452
69335449,80,5359
307460,11152,146031
78426886,4,62
1330147,22,2034
17959348,92,32329
64487,324,2552
3732622,58,1263
69732,84,22242
6148675,6,28
15907041,19,62
6646428,51,19294
143331,164,20200
49681,432,30388
522560,435,24365
107926,50,3263
52638,66,31789
1633836,5,2754
1673105,341,13316
3234221,27,1031
34616,143,84692
19024086,102,3687
35716480,42,140
447530,190,26531
12595126,25,39654
15087386,71,117312
2015890,159,19254
6565,3630,27920
35701335,6,903
7413,7928,87113
80648696,637,10078
35521693,15,1300
90101,30,15002
72632053,11,1452
104602,209,8918
3713985,19,684
80753355,13,977
14078,1895,20172
69903699,53,1012
12291,8950,101805
529548,217,123079
3094595,20,27248
2345562,25,1384
3781808,93,980
110514,307,11152
18987662,366,5328
1257738,590,11654
149485,176,4039
27218788,40,4897
89491510,364,12109
96657925,0,21
414551,94,37208
15338901,7,267
4821517,35,990
28145223,17,1809
8141,24832,839766
11054,4612,162497
68578869,11,233
31953,415,2326
164249,14875,51198
33246798,50159,2667100
87374932,13,680
6585,19492,1898777
162767,1582,6604
3518569,458,8466
18043,1955,583190
64883733,0,144
93249012,3,34
80789,288,4153
77097,360,48348
5334810,40,3920
548385,52,24293
848818,23,12874
16164685,43,16904
62571,1294,13687
5578,7682,116797
83495842,10,51
49122753,109,8755
1713645,479,131478
7962985,490,19565
65587,79,4367
5742,9967,183489
26647085,84,5833
57888,560,5179
2201548,43,412
19767,2800,48401
9223,2184,26043
166068,10045,344401
19120162,12,100
64670958,11,203
14069,4771,71625
90413667,644,4071
3683451,531,21795
51586146,14,4443
17926613,22,704
2738213,81,4658
3607492,94,13944
18827874,70,22039
521134,1904,112483
40369,329,4275
2764631,197,2306
133357,23,9711
51671407,114,8171
79108324,3,319
313558,5,286
28649902,76,1372
54799,35,30179
1447520,10239,410794
17919545,40,7009
44751,82,2167
18380110,35,2395
75156982,1,32
58289235,7,160
34758901,21,1357
50381,159,5613
113134,1285,25742
225056,824,388541
41771,264,42473
6392689,799,5008
42805,348,12143
6137,19247,401509
40735283,7,486
10682548,225,8397
1072536,207,5294
70253,86,2090
74064331,0,40
210025,26,622
6398401,155,3766
17930841,325,12069
69094979,2,5502
674541,747,15414
79091671,28,324
1842410,602,31580
40655773,486,9154
20282677,210,14445
1059379,69,329
65010286,11,2479
18124161,219,3861
37310,232,14835
17880405,115,19673
18149028,73,6960
18252282,33,932
6504,15662,89658
47662244,10,573
1969276,192,11009
76251474,24,1095
14510422,22,4763
84971123,5,294
6457945,19,181
91323859,1,10
71303127,96,205130
1933181,103,2582
822239,66,53154
662026,376,5404
65401684,1098,21382
8034,15463,106719
75436848,143,1126
71312127,71,15541
78378963,2,522
53868,1339,12267
754041,9,413
3340388,11,168
166124,71,45250
3596579,289,7459
46318,558,14204
479939,26,17242
2529188,215,8223
408211,139,1988
4324337,268,4233
2999998,351,81668
64660033,68,1105
55170,138,15679
76203745,62,3933
64638177,626,7889
1332329,130,18204
45346,374,217792
3638332,92,4630
28463995,11,191
81527214,41120,379900
13009799,14,66
493046,749,14890
416904,98,35458
58677611,191,1421
3816028,193,1653
89803055,2,81
71732020,60,1402
11260586,42,2570
6402014,24,3478
42259,3694,19452
352217,660,2847
3264857,13,436
1248281,35,211
5055637,197,24532
3012034,7,114
6103794,119,3286
2073870,20665,1032908
82761136,13,91
74714036,6,105
20397,18757,45368
6782778,1101,23161
96601425,1,25
11204351,107,9341
98224501,1,15
2240218,85,91398
66688074,103,6686
3263648,30,15648
5719434,8,28
782367,166,26056
144455,175,225545
3150784,30,14073
9762263,19,578
18346404,25,838
81490111,6,6372
33307792,256,5531
10239155,312,93508
90580409,3,129
50190,406,6791
74347068,26,1767
6636388,88,6841
8230919,98,13101
9848517,31,114758
3009879,397,99009
66260937,104,127143
78824885,3,44
14541,1325,34406
15635010,46,444
132146,382,10111
1207327,56,20438
77610,97,40827
37528935,78,307
12166920,0,143
18425407,28,49972
134993,115,4088
65588154,858,159007
2483413,97,685
9211,15645,59479
27494,83,44709
91611876,4,68
86791285,10,2404
1028988,119,2961
74300849,2,21
74698256,57,1818
1121961,159,24044
70041103,6,932
91610647,1257,21799
17995,3401,47854
18910278,28,2409
27138826,30,987
31805,2468,10318
2401255,23,36216
2275433,187,17836
78701221,13,897
18945668,104,11156
15285,677,16830
20280833,58,247
31515,1944,61481
2372885,13496,216945
810033,14,253
2804888,347,13482
1387626,1683,40088
3527968,7138,183438
18679009,6,554
63527929,5,131
18300840,8,301
19175051,53,8541
3048445,6,1427
53009,265,1119
136188,80,9421
13332717,137,38790
307513,52619,133636
17921425,75,19154
81486430,11,121
2824640,9,10904
463946,9,367
2445968,12,227
1076320,262,14373
37524,61,16857
10799820,12,17797
6575960,19,69130
50040,196,2541
162969,3127,74997
18217358,306,1463
3124398,10,791
75883294,21,807
42839253,2,62
165757,6589,1163407
9488625,51,8760
1818176,82,7740
75647620,104,6787
345564,872,52561
57487,175,147654
165299,4709,88991
10727595,19,1404
7361,72511,367061
4019701,12,189
27243513,9,534
1512,209004,1804409
3018149,155,19515
18305006,16,146
410756,2155,27458
42481,436,6549
226965,597,378565
602101,40,11465
5837,2076,248970
493341,164,25295
43251468,80,1812
708782,65,36959
68657486,184,14630
1932056,49,216
89989306,597,2559
34683141,468,13711
683310,2706,11791
7796921,14,323
64250731,2,783
278713,1886,6621
10229802,570,6643
5667,13936,225211
48835,5201,78397
134081,5027,20523
23383,1671,36277
542177,2034,53752
165207,1286,18620
9286450,5017,24449
58213,3520,52145
162750,49913,556073
937112,2068,116113
164535,14817,265133
37900,783,12604
2700167,5098,47633
1792,25669,1265955
74604,661,14340
7795,15497,167059
2562,43847,1024790
1668,53957,193554
319203,385,8900
162448,12182,132272
7950773,37,321
36472532,10,24
3743,17811,233342
5666,26665,183092
33277328,362,13046
96654929,0,6
4826,4006,49106
2276,20530,686248
15165083,436,4376
7851,8438,96835
787339,3164,29923
13126,1739,14973
11498706,803,7646
4307,10309,92129
26041,2260,80075
66938931,765,24210
4668865,27,1107
35224,51,78726
2545750,65,2519
6848,4187,266333
11727,12197,419792
78124,978,9213
9624,3376,94188
22309011,832,11589
13242203,19,1578
68360,3297,67631
25017,2264,41607
290727,87,3840
30876,632,4821
2872912,63,63922
1254,9051,933371
17954837,152,102221
164527,20626,141065
9759,16419,91470
7789,25742,197203
77758478,1,727
2699082,57,63825
2296178,1053,91317
461767,200,2463
3392,13521,161544
1275357,293,8363
18282263,487,9924
491205,13,225
4324,4039,48409
94055078,2,5
167700,3830,114126
18751286,46,311
3634748,24,21941
733622,518,23758
459969,169,4498
25452,2166,133681
256744,6477,119846
905785,943,12879
352558,5469,67220
314350,6113,233377
53708,932,18664
797901,409,1784
10007,529,13334
